,Date,Year,Month,Day,Low,High,Open,Close,Change,Volume
1294,2013-01-28,2013,Jan,28,112.6,113.8,113.45,113.48,0.18,172.16
1293,2013-01-29,2013,Jan,29,113.07,114.49,113.48,114.36,0.78,208.91
1292,2013-01-30,2013,Jan,30,114.07,115.24,114.28,114.9,0.47,200.61
1291,2013-01-31,2013,Jan,31,114.28,115.76,114.91,115.55,0.57,195.49
1290,2013-02-01,2013,Feb,01,115.4,117.07,115.77,116.76,1.05,245.85
1289,2013-02-04,2013,Feb,04,115.32,116.67,116.5,115.6,-0.99,214.96
1288,2013-02-05,2013,Feb,05,115.01,117.23,115.47,116.52,0.8,227.1
1287,2013-02-06,2013,Feb,06,115.72,117.05,116.45,116.73,0.18,207.78
1286,2013-02-07,2013,Feb,07,116.71,117.83,116.9,117.24,0.44,242.3
1285,2013-02-08,2013,Feb,08,117.31,119.17,117.48,118.9,1.42,206.48
1284,2013-02-11,2013,Feb,11,117.54,119.07,118.9,118.13,-0.65,141.28
1283,2013-02-12,2013,Feb,12,117.81,118.9,118.27,118.66,0.45,98.0
1282,2013-02-13,2013,Feb,13,118.39,119.12,118.66,118.72,0.05,27.82
1281,2013-02-14,2013,Feb,14,117.25,118.29,117.9,118.0,-0.61,186.86
1280,2013-02-15,2013,Feb,15,116.28,118.11,117.96,117.66,-0.29,216.48
1279,2013-02-18,2013,Feb,18,116.92,118.19,117.81,117.38,-0.24,60.36
1278,2013-02-19,2013,Feb,19,116.55,117.6,117.48,117.52,0.12,134.9
1277,2013-02-20,2013,Feb,20,115.02,117.66,117.35,115.6,-1.63,219.24
1276,2013-02-21,2013,Feb,21,113.32,115.31,115.2,113.53,-1.79,248.79
1275,2013-02-22,2013,Feb,22,113.6,114.79,113.6,114.1,0.5,173.5
1274,2013-02-25,2013,Feb,25,113.31,115.87,114.19,114.44,0.3,190.54
1273,2013-02-26,2013,Feb,26,112.41,114.34,113.64,112.71,-1.51,257.23
1272,2013-02-27,2013,Feb,27,111.65,113.35,112.8,111.87,-0.75,220.01
1271,2013-02-28,2013,Feb,28,110.87,112.57,111.95,111.38,-0.44,224.45
1270,2013-03-01,2013,Mar,01,109.82,111.36,110.9,110.4,-0.88,251.9
1269,2013-03-04,2013,Mar,04,109.58,110.89,110.58,110.09,-0.28,226.78
1268,2013-03-05,2013,Mar,05,110.1,111.93,110.1,111.61,1.38,233.65
1267,2013-03-06,2013,Mar,06,110.46,112.23,111.83,111.06,-0.49,201.77
1266,2013-03-07,2013,Mar,07,110.41,111.4,111.08,111.15,0.08,213.07
1265,2013-03-08,2013,Mar,08,109.14,111.33,110.9,110.85,-0.27,228.95
1264,2013-03-11,2013,Mar,11,109.53,110.72,110.67,110.22,-0.57,164.82
1263,2013-03-12,2013,Mar,12,109.3,111.2,110.13,109.65,-0.52,146.0
1262,2013-03-13,2013,Mar,13,107.91,109.89,109.7,108.52,-1.03,106.23
1261,2013-03-14,2013,Mar,14,108.18,109.98,108.36,109.42,0.83,18.27
1260,2013-03-15,2013,Mar,15,109.02,110.53,109.32,109.82,0.37,186.11
1259,2013-03-18,2013,Mar,18,107.78,109.83,109.83,109.51,-0.28,180.93
1258,2013-03-19,2013,Mar,19,107.25,109.54,109.41,107.45,-1.88,226.68
1257,2013-03-20,2013,Mar,20,107.55,108.92,107.59,108.72,1.18,169.06
1256,2013-03-21,2013,Mar,21,107.08,108.75,108.48,107.47,-1.15,190.9
1255,2013-03-22,2013,Mar,22,106.9,107.96,107.31,107.66,0.18,174.36
1254,2013-03-25,2013,Mar,25,106.8,109.07,106.86,108.17,0.47,199.23
1253,2013-03-26,2013,Mar,26,107.71,109.59,108.11,109.36,1.1,207.41
1252,2013-03-27,2013,Mar,27,108.85,109.98,109.4,109.69,0.3,217.52
1251,2013-03-28,2013,Mar,28,108.98,110.1,109.85,110.02,0.3,164.97
1250,2013-04-01,2013,Apr,01,109.38,111.33,110.15,111.08,0.96,102.14
1249,2013-04-02,2013,Apr,02,110.0,111.79,111.07,110.69,-0.35,205.64
1248,2013-04-03,2013,Apr,03,106.78,110.43,110.28,107.11,-3.23,304.65
1247,2013-04-04,2013,Apr,04,105.29,108.06,107.07,106.34,-0.72,284.41
1246,2013-04-05,2013,Apr,05,103.62,106.65,106.49,104.12,-2.09,273.97
1245,2013-04-08,2013,Apr,08,103.4,105.55,104.28,104.66,0.52,245.68
1244,2013-04-09,2013,Apr,09,104.27,106.5,104.78,106.23,1.5,173.29
1243,2013-04-10,2013,Apr,10,105.16,106.47,106.19,105.79,-0.41,136.06
1242,2013-04-11,2013,Apr,11,103.7,105.94,105.5,104.27,-1.44,116.87
1241,2013-04-12,2013,Apr,12,101.09,104.39,104.29,103.11,-1.11,121.49
1240,2013-04-15,2013,Apr,15,100.02,103.09,103.03,100.39,-2.64,23.65
1239,2013-04-16,2013,Apr,16,98.0,100.37,99.43,99.91,-0.48,328.74
1238,2013-04-17,2013,Apr,17,97.26,100.46,100.11,97.69,-2.22,292.12
1237,2013-04-18,2013,Apr,18,96.75,99.85,97.46,99.13,1.47,306.94
1236,2013-04-19,2013,Apr,19,99.04,100.33,99.54,99.65,0.52,175.36
1235,2013-04-22,2013,Apr,22,99.2,101.04,99.56,100.39,0.74,210.04
1234,2013-04-23,2013,Apr,23,98.78,100.59,100.56,100.31,-0.08,242.74
1233,2013-04-24,2013,Apr,24,100.22,101.99,100.34,101.73,1.42,204.01
1232,2013-04-25,2013,Apr,25,101.35,103.49,101.8,103.41,1.65,280.4
1231,2013-04-26,2013,Apr,26,102.25,103.48,103.2,103.16,-0.24,196.48
1230,2013-04-29,2013,Apr,29,102.57,103.94,102.79,103.81,0.63,200.11
1229,2013-04-30,2013,Apr,30,101.48,104.0,103.78,102.37,-1.39,253.92
1228,2013-05-01,2013,May,01,98.76,102.33,101.82,99.95,-2.36,267.1
1227,2013-05-02,2013,May,02,99.51,102.98,99.82,102.85,2.9,287.67
1226,2013-05-03,2013,May,03,102.37,104.92,102.8,104.19,1.3,257.17
1225,2013-05-06,2013,May,06,103.89,105.54,104.25,105.46,1.22,135.08
1224,2013-05-07,2013,May,07,104.0,105.94,105.4,104.4,-1.01,264.56
1223,2013-05-08,2013,May,08,103.53,104.8,104.11,104.34,-0.06,229.32
1222,2013-05-09,2013,May,09,103.45,104.6,104.44,104.47,0.12,197.07
1221,2013-05-10,2013,May,10,101.56,104.45,104.35,103.91,-0.54,215.45
1220,2013-05-13,2013,May,13,102.25,103.86,103.26,102.82,-1.05,173.55
1219,2013-05-14,2013,May,14,101.96,103.1,102.82,102.6,-0.21,160.03
1218,2013-05-15,2013,May,15,101.2,103.82,102.7,103.68,1.05,106.54
1217,2013-05-16,2013,May,16,102.95,104.4,103.74,103.8,0.12,26.35
1216,2013-05-17,2013,May,17,103.35,104.87,103.87,104.64,0.81,193.73
1215,2013-05-20,2013,May,20,103.83,105.31,104.75,104.8,0.15,164.96
1214,2013-05-21,2013,May,21,103.51,105.15,104.78,103.91,-0.85,179.06
1213,2013-05-22,2013,May,22,102.22,103.79,103.52,102.6,-1.26,207.42
1212,2013-05-23,2013,May,23,100.64,102.68,102.25,102.44,-0.16,230.37
1211,2013-05-24,2013,May,24,101.65,102.79,102.55,102.64,0.2,136.63
1210,2013-05-27,2013,May,27,102.1,102.65,102.52,102.62,-0.02,21.12
1209,2013-05-28,2013,May,28,102.48,104.69,102.51,104.23,1.57,195.12
1208,2013-05-29,2013,May,29,102.17,104.37,104.32,102.43,-1.73,209.65
1207,2013-05-30,2013,May,30,101.08,102.85,102.4,102.19,-0.23,232.91
1206,2013-05-31,2013,May,31,100.03,102.38,102.12,100.39,-1.76,215.28
1205,2013-06-03,2013,Jun,03,99.66,102.48,100.15,102.06,1.66,255.71
1204,2013-06-04,2013,Jun,04,101.47,103.58,102.02,103.24,1.16,300.89
1203,2013-06-05,2013,Jun,05,102.85,104.07,103.48,103.04,-0.19,202.95
1202,2013-06-06,2013,Jun,06,102.81,103.95,102.94,103.61,0.55,173.41
1201,2013-06-07,2013,Jun,07,102.89,105.01,103.65,104.56,0.92,234.18
1200,2013-06-10,2013,Jun,10,103.66,104.76,104.56,103.95,-0.58,159.65
1199,2013-06-11,2013,Jun,11,101.82,103.89,103.89,102.96,-0.95,156.14
1198,2013-06-12,2013,Jun,12,102.23,104.1,102.56,103.49,0.51,94.92
1197,2013-06-13,2013,Jun,13,102.75,104.26,103.33,104.25,0.73,21.31
1196,2013-06-14,2013,Jun,14,104.46,106.64,104.95,105.93,1.61,197.14
1195,2013-06-17,2013,Jun,17,105.28,106.67,105.77,105.47,-0.43,160.18
1194,2013-06-18,2013,Jun,18,105.11,106.24,105.66,106.02,0.52,150.87
1193,2013-06-19,2013,Jun,19,105.45,106.59,106.1,106.12,0.09,164.86
1192,2013-06-20,2013,Jun,20,101.75,105.62,105.62,102.15,-3.74,301.24
1191,2013-06-21,2013,Jun,21,100.04,103.09,102.1,100.91,-1.21,263.37
1190,2013-06-24,2013,Jun,24,99.67,101.64,100.61,101.16,0.25,254.19
1189,2013-06-25,2013,Jun,25,100.7,102.08,101.0,101.26,0.1,182.09
1188,2013-06-26,2013,Jun,26,100.25,101.89,101.1,101.66,0.4,195.23
1187,2013-06-27,2013,Jun,27,101.66,103.34,101.66,102.82,1.14,190.61
1186,2013-06-28,2013,Jun,28,101.87,103.44,102.76,102.16,-0.64,230.25
1185,2013-07-01,2013,Jul,01,101.63,103.71,101.9,103.0,0.82,230.92
1184,2013-07-02,2013,Jul,02,102.91,104.12,102.92,104.0,0.97,186.52
1183,2013-07-03,2013,Jul,03,104.18,106.03,104.18,105.76,1.69,258.39
1182,2013-07-04,2013,Jul,04,104.91,105.99,105.85,105.54,-0.21,81.37
1181,2013-07-05,2013,Jul,05,105.38,107.88,105.54,107.72,2.07,233.34
1180,2013-07-08,2013,Jul,08,106.79,108.04,108.0,107.43,-0.27,185.82
1179,2013-07-09,2013,Jul,09,106.85,108.26,107.27,107.81,0.35,163.66
1178,2013-07-10,2013,Jul,10,107.71,108.69,108.12,108.51,0.65,199.7
1177,2013-07-11,2013,Jul,11,107.02,108.93,108.24,107.73,-0.72,184.69
1176,2013-07-12,2013,Jul,12,107.28,109.14,107.33,108.81,1.0,127.81
1175,2013-07-15,2013,Jul,15,107.96,109.26,108.99,109.09,0.26,100.86
1174,2013-07-16,2013,Jul,16,108.63,109.72,109.05,109.4,0.28,19.97
1173,2013-07-17,2013,Jul,17,107.3,108.74,107.9,108.61,-0.72,183.57
1172,2013-07-18,2013,Jul,18,108.03,108.87,108.63,108.7,0.08,196.44
1171,2013-07-19,2013,Jul,19,107.01,109.18,108.73,108.07,-0.58,212.19
1170,2013-07-22,2013,Jul,22,107.55,108.68,108.3,108.15,0.07,198.42
1169,2013-07-23,2013,Jul,23,107.56,108.63,108.3,108.42,0.25,190.2
1168,2013-07-24,2013,Jul,24,106.25,108.6,108.44,107.19,-1.13,197.8
1167,2013-07-25,2013,Jul,25,106.54,107.87,107.11,107.65,0.43,176.11
1166,2013-07-26,2013,Jul,26,106.53,107.79,107.59,107.17,-0.45,119.94
1165,2013-07-29,2013,Jul,29,106.6,107.89,107.19,107.45,0.26,178.93
1164,2013-07-30,2013,Jul,30,106.54,107.56,107.45,106.91,-0.5,160.0
1163,2013-07-31,2013,Jul,31,105.73,107.95,106.84,107.7,0.74,222.57
1162,2013-08-01,2013,Aug,01,107.52,109.64,107.81,109.54,1.71,234.85
1161,2013-08-02,2013,Aug,02,108.38,110.09,109.52,108.95,-0.54,160.76
1160,2013-08-05,2013,Aug,05,107.55,109.44,109.09,108.7,-0.23,168.83
1159,2013-08-06,2013,Aug,06,107.46,109.23,108.74,108.18,-0.48,229.16
1158,2013-08-07,2013,Aug,07,107.07,108.16,108.07,107.44,-0.68,208.43
1157,2013-08-08,2013,Aug,08,105.85,107.86,107.39,106.68,-0.71,175.73
1156,2013-08-09,2013,Aug,09,106.6,108.32,106.81,108.22,1.44,148.43
1155,2013-08-12,2013,Aug,12,107.43,109.13,108.13,108.97,0.69,147.83
1154,2013-08-13,2013,Aug,13,108.95,110.06,109.08,109.82,0.78,112.23
1153,2013-08-14,2013,Aug,14,109.05,110.36,109.51,110.2,0.35,97.93
1152,2013-08-15,2013,Aug,15,110.35,111.53,110.35,111.11,0.83,19.27
1151,2013-08-16,2013,Aug,16,109.17,110.7,109.42,110.4,-0.64,195.85
1150,2013-08-19,2013,Aug,19,109.59,111.0,110.53,109.9,-0.45,188.06
1149,2013-08-20,2013,Aug,20,108.61,110.73,109.67,110.15,0.23,233.19
1148,2013-08-21,2013,Aug,21,109.23,110.28,110.11,109.81,-0.31,195.77
1147,2013-08-22,2013,Aug,22,109.4,110.15,109.7,109.9,0.08,154.99
1146,2013-08-23,2013,Aug,23,109.77,111.23,109.9,111.04,1.04,219.41
1145,2013-08-26,2013,Aug,26,110.5,111.68,111.15,110.73,-0.28,92.72
1144,2013-08-27,2013,Aug,27,110.73,115.29,111.16,114.36,3.28,288.71
1143,2013-08-28,2013,Aug,28,114.81,117.34,115.3,116.61,1.97,286.09
1142,2013-08-29,2013,Aug,29,114.18,117.04,115.86,115.16,-1.24,248.52
1141,2013-08-30,2013,Aug,30,113.63,115.53,114.2,114.01,-1.0,245.06
1140,2013-09-02,2013,Sep,02,112.2,114.57,114.0,114.33,0.28,90.95
1139,2013-09-03,2013,Sep,03,114.06,116.0,114.45,115.68,1.18,234.73
1138,2013-09-04,2013,Sep,04,114.4,116.09,115.65,114.91,-0.67,209.65
1137,2013-09-05,2013,Sep,05,114.29,115.55,114.95,115.26,0.3,151.29
1136,2013-09-06,2013,Sep,06,115.02,116.56,115.35,116.12,0.75,168.83
1135,2013-09-09,2013,Sep,09,113.0,116.18,115.93,113.72,-2.07,200.57
1134,2013-09-10,2013,Sep,10,110.59,113.55,113.0,111.25,-2.17,176.16
1133,2013-09-11,2013,Sep,11,111.02,112.49,111.52,111.5,0.22,109.34
1132,2013-09-12,2013,Sep,12,111.33,113.05,111.51,112.63,1.01,93.45
1131,2013-09-13,2013,Sep,13,111.6,112.91,112.87,112.78,0.13,18.64
1130,2013-09-16,2013,Sep,16,108.73,111.49,111.25,110.07,-2.4,249.44
1129,2013-09-17,2013,Sep,17,107.41,110.0,109.5,108.19,-1.71,214.35
1128,2013-09-18,2013,Sep,18,107.64,111.06,107.85,110.6,2.23,200.71
1127,2013-09-19,2013,Sep,19,108.52,111.26,110.92,108.76,-1.66,201.58
1126,2013-09-20,2013,Sep,20,108.4,109.67,108.62,109.22,0.42,160.65
1125,2013-09-23,2013,Sep,23,107.76,109.45,109.22,108.16,-0.97,169.12
1124,2013-09-24,2013,Sep,24,107.43,108.9,107.96,108.64,0.44,197.99
1123,2013-09-25,2013,Sep,25,107.89,110.09,108.73,108.32,-0.29,211.6
1122,2013-09-26,2013,Sep,26,108.0,109.26,108.0,109.21,0.82,143.12
1121,2013-09-27,2013,Sep,27,108.1,109.67,109.0,108.63,-0.53,190.34
1120,2013-09-30,2013,Sep,30,107.22,108.68,108.2,108.37,-0.24,149.01
1119,2013-10-01,2013,Oct,01,106.81,108.41,108.38,107.94,-0.4,189.65
1118,2013-10-02,2013,Oct,02,107.44,109.48,107.55,109.19,1.16,177.15
1117,2013-10-03,2013,Oct,03,108.58,109.85,108.9,109.0,-0.17,212.25
1116,2013-10-04,2013,Oct,04,108.61,109.77,108.69,109.46,0.42,144.47
1115,2013-10-07,2013,Oct,07,107.89,110.17,109.21,109.68,0.2,227.73
1114,2013-10-08,2013,Oct,08,109.38,110.8,109.64,110.16,0.44,163.84
1113,2013-10-09,2013,Oct,09,108.12,110.25,110.16,109.06,-1.0,171.12
1112,2013-10-10,2013,Oct,10,108.92,112.0,109.04,111.8,2.51,212.35
1111,2013-10-11,2013,Oct,11,110.51,111.85,111.65,111.28,-0.47,141.35
1110,2013-10-14,2013,Oct,14,109.87,111.41,110.87,111.04,-0.22,106.79
1109,2013-10-15,2013,Oct,15,109.53,111.27,111.08,109.96,-0.97,93.75
1108,2013-10-16,2013,Oct,16,109.45,111.23,109.45,110.86,0.82,15.37
1107,2013-10-17,2013,Oct,17,108.71,110.66,110.57,109.11,-1.58,233.73
1106,2013-10-18,2013,Oct,18,108.95,110.24,109.13,109.94,0.76,181.54
1105,2013-10-21,2013,Oct,21,109.21,110.19,109.96,109.64,-0.27,190.11
1104,2013-10-22,2013,Oct,22,109.57,110.94,109.76,109.97,0.3,238.66
1103,2013-10-23,2013,Oct,23,107.35,110.06,109.99,107.8,-1.97,324.61
1102,2013-10-24,2013,Oct,24,106.9,108.26,107.65,106.99,-0.75,242.3
1101,2013-10-25,2013,Oct,25,106.27,107.39,107.09,106.93,-0.06,212.28
1100,2013-10-28,2013,Oct,28,106.85,109.68,107.04,109.61,2.51,266.18
1099,2013-10-29,2013,Oct,29,108.45,109.46,109.41,109.01,-0.55,185.01
1098,2013-10-30,2013,Oct,30,108.59,110.16,108.76,109.86,0.78,234.6
1097,2013-10-31,2013,Oct,31,108.55,109.87,109.69,108.84,-0.93,238.84
1096,2013-11-01,2013,Nov,01,105.78,109.41,109.05,105.91,-2.69,298.58
1095,2013-11-04,2013,Nov,04,105.13,106.58,105.78,106.23,0.3,230.57
1094,2013-11-05,2013,Nov,05,105.19,106.53,106.25,105.33,-0.85,186.82
1093,2013-11-06,2013,Nov,06,104.86,106.41,105.64,105.24,-0.09,243.84
1092,2013-11-07,2013,Nov,07,103.24,105.21,105.0,103.46,-1.69,291.12
1091,2013-11-08,2013,Nov,08,102.98,105.38,103.53,105.12,1.6,242.7
1090,2013-11-11,2013,Nov,11,105.15,106.56,105.17,106.4,1.22,172.68
1089,2013-11-12,2013,Nov,12,105.51,107.38,106.4,105.81,-0.55,156.69
1088,2013-11-13,2013,Nov,13,105.89,107.45,105.93,107.12,1.24,114.0
1087,2013-11-14,2013,Nov,14,107.15,108.96,107.17,108.54,1.33,20.85
1086,2013-11-15,2013,Nov,15,107.69,108.65,108.38,108.5,-0.04,198.64
1085,2013-11-18,2013,Nov,18,107.53,108.73,108.5,108.47,-0.03,185.49
1084,2013-11-19,2013,Nov,19,106.81,108.63,108.3,106.92,-1.43,224.43
1083,2013-11-20,2013,Nov,20,106.51,108.38,107.2,108.06,1.07,220.19
1082,2013-11-21,2013,Nov,21,107.62,110.25,107.76,110.08,1.87,253.96
1081,2013-11-22,2013,Nov,22,109.65,111.4,110.07,111.05,0.88,276.25
1080,2013-11-25,2013,Nov,25,108.05,111.66,109.0,111.0,-0.05,278.78
1079,2013-11-26,2013,Nov,26,110.41,111.49,111.08,110.88,-0.11,199.75
1078,2013-11-27,2013,Nov,27,110.51,111.65,111.0,111.31,0.39,193.98
1077,2013-11-28,2013,Nov,28,110.61,111.55,111.4,110.86,-0.4,61.68
1076,2013-11-29,2013,Nov,29,109.62,111.5,111.04,109.69,-1.06,126.88
1075,2013-12-02,2013,Dec,02,109.28,112.34,109.6,111.45,1.6,266.95
1074,2013-12-03,2013,Dec,03,111.04,112.93,111.53,112.62,1.05,217.61
1073,2013-12-04,2013,Dec,04,111.46,113.02,112.91,111.88,-0.66,235.28
1072,2013-12-05,2013,Dec,05,110.76,112.23,111.65,110.98,-0.8,191.78
1071,2013-12-06,2013,Dec,06,110.94,112.06,111.07,111.61,0.57,155.52
1070,2013-12-09,2013,Dec,09,109.0,111.79,111.69,109.39,-1.99,202.85
1069,2013-12-10,2013,Dec,10,108.55,110.45,109.31,109.38,-0.01,230.62
1068,2013-12-11,2013,Dec,11,108.62,109.89,109.45,109.7,0.29,158.72
1067,2013-12-12,2013,Dec,12,108.44,109.98,109.52,108.67,-0.94,128.31
1066,2013-12-13,2013,Dec,13,108.02,109.0,108.53,108.83,0.15,98.1
1065,2013-12-16,2013,Dec,16,109.0,110.8,109.15,110.47,1.51,23.61
1064,2013-12-17,2013,Dec,17,108.2,109.41,109.2,108.44,-1.84,149.78
1063,2013-12-18,2013,Dec,18,107.8,109.73,108.33,109.63,1.1,187.96
1062,2013-12-19,2013,Dec,19,109.14,110.53,109.25,110.29,0.6,159.79
1061,2013-12-20,2013,Dec,20,109.87,111.89,110.09,111.77,1.34,169.48
1060,2013-12-23,2013,Dec,23,111.27,111.93,111.55,111.56,-0.19,103.72
1059,2013-12-24,2013,Dec,24,111.42,112.06,111.61,111.9,0.3,52.16
1058,2013-12-26,2013,Dec,26,111.46,112.12,111.99,111.98,0.07,43.62
1057,2013-12-27,2013,Dec,27,111.5,112.8,111.95,112.18,0.18,126.91
1056,2013-12-30,2013,Dec,30,110.9,112.64,112.2,111.21,-0.86,111.07
1055,2013-12-31,2013,Dec,31,110.4,111.52,111.18,110.8,-0.37,84.99
1054,2014-01-01,2014,Jan,01,110.92,110.92,110.92,110.92,0.11,0.0
1053,2014-01-02,2014,Jan,02,107.65,111.35,111.0,107.78,-2.83,200.65
1052,2014-01-03,2014,Jan,03,106.79,108.64,107.88,106.89,-0.83,191.13
1051,2014-01-06,2014,Jan,06,106.58,107.96,106.8,106.73,-0.15,181.82
1050,2014-01-07,2014,Jan,07,106.88,107.72,107.03,107.35,0.58,188.2
1049,2014-01-08,2014,Jan,08,107.0,107.95,107.49,107.15,-0.19,185.54
1048,2014-01-09,2014,Jan,09,106.12,108.2,107.35,106.39,-0.71,175.37
1047,2014-01-10,2014,Jan,10,106.03,107.58,106.44,107.25,0.81,198.57
1046,2014-01-13,2014,Jan,13,106.36,107.64,107.25,106.75,-0.47,151.8
1045,2014-01-14,2014,Jan,14,106.06,107.14,106.62,106.39,-0.34,111.28
1044,2014-01-15,2014,Jan,15,105.8,107.55,106.17,107.13,0.7,70.78
1043,2014-01-16,2014,Jan,16,106.44,107.35,106.82,107.09,-0.04,14.56
1042,2014-01-17,2014,Jan,17,105.44,106.95,105.55,106.48,-0.57,198.42
1041,2014-01-20,2014,Jan,20,105.81,106.65,106.28,106.35,-0.12,103.66
1040,2014-01-21,2014,Jan,21,106.28,108.0,106.35,106.73,0.36,254.31
1039,2014-01-22,2014,Jan,22,106.78,108.33,106.9,108.27,1.44,184.0
1038,2014-01-23,2014,Jan,23,107.37,108.28,108.14,107.58,-0.64,241.8
1037,2014-01-24,2014,Jan,24,106.23,108.03,107.58,107.88,0.28,244.56
1036,2014-01-27,2014,Jan,27,106.45,108.09,107.91,106.69,-1.1,203.3
1035,2014-01-28,2014,Jan,28,106.76,107.79,106.86,107.41,0.67,188.3
1034,2014-01-29,2014,Jan,29,106.93,108.05,107.36,107.85,0.41,207.31
1033,2014-01-30,2014,Jan,30,107.65,108.4,107.85,107.95,0.09,188.73
1032,2014-01-31,2014,Jan,31,106.3,107.94,107.75,106.4,-1.44,231.46
1031,2014-02-03,2014,Feb,03,105.4,106.72,106.4,106.04,-0.34,264.73
1030,2014-02-04,2014,Feb,04,105.49,106.23,105.85,105.78,-0.25,186.44
1029,2014-02-05,2014,Feb,05,105.58,106.44,106.09,106.25,0.44,193.78
1028,2014-02-06,2014,Feb,06,106.15,107.48,106.28,107.19,0.88,205.08
1027,2014-02-07,2014,Feb,07,106.88,109.74,107.32,109.57,2.22,215.63
1026,2014-02-10,2014,Feb,10,108.4,109.75,109.75,108.63,-0.86,162.66
1025,2014-02-11,2014,Feb,11,108.47,109.24,108.52,108.68,0.05,137.26
1024,2014-02-12,2014,Feb,12,108.47,109.5,108.78,108.79,0.1,105.89
1023,2014-02-13,2014,Feb,13,108.09,108.84,108.68,108.73,-0.06,18.08
1022,2014-02-14,2014,Feb,14,107.85,109.25,108.58,109.08,0.32,146.75
1021,2014-02-17,2014,Feb,17,108.64,109.4,109.13,109.18,0.09,56.87
1020,2014-02-18,2014,Feb,18,108.84,110.7,109.07,110.46,1.17,150.35
1019,2014-02-19,2014,Feb,19,110.02,110.82,110.55,110.47,0.01,163.34
1018,2014-02-20,2014,Feb,20,109.58,110.49,110.39,110.3,-0.15,151.21
1017,2014-02-21,2014,Feb,21,109.35,110.5,110.5,109.85,-0.41,154.9
1016,2014-02-24,2014,Feb,24,109.5,110.77,109.65,110.64,0.72,202.52
1015,2014-02-25,2014,Feb,25,109.42,110.64,110.64,109.51,-1.02,198.16
1014,2014-02-26,2014,Feb,26,109.2,109.97,109.56,109.52,0.01,186.71
1013,2014-02-27,2014,Feb,27,108.65,109.45,109.41,108.96,-0.51,192.91
1012,2014-02-28,2014,Feb,28,108.4,109.34,108.85,109.07,0.1,189.56
1011,2014-03-03,2014,Mar,03,109.26,112.39,109.44,111.2,1.95,291.31
1010,2014-03-04,2014,Mar,04,109.0,111.32,111.16,109.3,-1.71,218.5
1009,2014-03-05,2014,Mar,05,107.55,109.36,109.17,107.76,-1.41,220.18
1008,2014-03-06,2014,Mar,06,107.37,108.54,107.66,108.1,0.32,228.72
1007,2014-03-07,2014,Mar,07,107.82,109.09,108.3,109.0,0.83,172.05
1006,2014-03-10,2014,Mar,10,107.75,108.85,108.73,108.08,-0.84,149.34
1005,2014-03-11,2014,Mar,11,107.83,108.7,107.88,108.55,0.43,146.85
1004,2014-03-12,2014,Mar,12,107.61,108.55,108.41,108.02,-0.49,159.23
1003,2014-03-13,2014,Mar,13,106.98,108.51,108.26,107.39,-0.58,86.26
1002,2014-03-14,2014,Mar,14,107.24,108.69,107.25,108.57,1.1,12.88
1001,2014-03-17,2014,Mar,17,106.16,108.6,108.55,106.24,-2.15,166.23
1000,2014-03-18,2014,Mar,18,105.85,106.85,106.4,106.79,0.52,170.58
999,2014-03-19,2014,Mar,19,105.71,106.87,106.6,105.85,-0.88,188.48
998,2014-03-20,2014,Mar,20,105.41,106.75,105.9,106.45,0.57,205.21
997,2014-03-21,2014,Mar,21,106.01,107.77,106.22,106.92,0.44,167.8
996,2014-03-24,2014,Mar,24,106.45,107.5,107.01,106.81,-0.1,142.79
995,2014-03-25,2014,Mar,25,106.44,107.48,106.59,106.99,0.17,167.09
994,2014-03-26,2014,Mar,26,106.48,107.35,106.97,107.03,0.04,166.38
993,2014-03-27,2014,Mar,27,106.77,107.99,107.0,107.83,0.75,184.83
992,2014-03-28,2014,Mar,28,107.62,108.39,107.73,108.07,0.22,140.35
991,2014-03-31,2014,Mar,31,107.05,108.33,108.0,107.76,-0.29,145.62
990,2014-04-01,2014,Apr,01,105.1,107.8,107.66,105.62,-1.99,195.03
989,2014-04-02,2014,Apr,02,103.95,105.85,105.32,104.79,-0.79,271.6
988,2014-04-03,2014,Apr,03,104.45,106.32,104.59,106.15,1.3,220.54
987,2014-04-04,2014,Apr,04,106.1,107.04,106.17,106.72,0.54,184.07
986,2014-04-07,2014,Apr,07,105.13,106.63,106.35,105.82,-0.84,215.2
985,2014-04-08,2014,Apr,08,105.78,107.85,105.97,107.67,1.75,193.36
984,2014-04-09,2014,Apr,09,107.12,108.14,107.5,107.98,0.29,144.72
983,2014-04-10,2014,Apr,10,107.26,107.92,107.9,107.46,-0.48,124.82
982,2014-04-11,2014,Apr,11,106.98,107.87,107.35,107.33,-0.12,105.4
981,2014-04-14,2014,Apr,14,107.26,109.12,107.42,109.07,1.62,95.83
980,2014-04-15,2014,Apr,15,108.27,109.11,108.92,108.74,-0.3,19.55
979,2014-04-16,2014,Apr,16,109.0,110.36,109.43,109.6,0.79,229.36
978,2014-04-17,2014,Apr,17,109.08,110.19,109.6,109.53,-0.06,163.99
977,2014-04-21,2014,Apr,21,108.89,110.05,109.76,109.95,0.38,71.87
976,2014-04-22,2014,Apr,22,108.53,109.99,109.94,109.27,-0.62,201.11
975,2014-04-23,2014,Apr,23,108.6,109.54,109.5,109.11,-0.15,181.74
974,2014-04-24,2014,Apr,24,109.07,110.65,109.22,110.33,1.12,215.43
973,2014-04-25,2014,Apr,25,109.25,110.63,110.33,109.58,-0.68,216.21
